carries,rushing_yards,rushing_tds,rushing_first_downs,receptions,targets,receiving_yards,receiving_yards_after_catch,receiving_first_downs,target_share,wopr_x,fantasy_points_ppr,tgt_sh,yac_sh,wopr_y,ry_sh,yptmpa,ppr_sh,player_id,player_name,season,team
5,9.0,0,0.0,3,4,14.0,17.0,1.0,0.1384615384615384,0.190127222779461,5.3,0.0677966101694915,0.1240875912408759,0.0922274596329355,0.0544747081712062,0.2372881355932203,0.0595639469543717,00-0034331,Jaylen Samuels,2021,HOU
118,641.0,3,32.0,32,39,213.0,267.0,11.0,1.0587477093562283,1.5339101585745416,139.4,0.1042780748663101,0.1888260254596888,0.1492742551566081,0.0813287514318442,0.56951871657754,0.1560925357758717,00-0034349,Kerryon Johnson,2018,DET
113,403.0,3,22.0,10,15,127.0,116.0,7.0,0.4644809708966655,0.8398307878870905,85.0,0.0551470588235294,0.1530343007915567,0.1025552989790957,0.0632155301144848,0.4669117647058823,0.1219757196567459,00-0034349,Kerryon Johnson,2019,DET
52,181.0,2,9.0,19,26,187.0,183.0,11.0,0.7315220259987641,1.0887207840740505,71.8,0.0511811023622047,0.1079646017699115,0.0762123433592008,0.0498666666666666,0.3681102362204724,0.0554782877453252,00-0034349,Kerryon Johnson,2020,DET
42,245.0,2,9.0,7,9,79.0,86.0,2.0,0.2845662924351777,0.4164852621209017,57.400000000000006,0.0559006211180124,0.1919642857142857,0.0821737828300584,0.0740393626991565,0.4906832298136646,0.151020837718375,00-0034358,Derrius Guice,2019,WAS
85,314.0,2,17.0,63,81,425.0,349.0,29.0,1.9596330217318865,3.2550980513630456,160.9,0.1257763975155279,0.1772473336719146,0.2161769521217268,0.0924918389553862,0.6599378881987578,0.0957111415144845,00-0034367,Nyheim Hines,2018,IND
52,199.0,2,16.0,44,58,320.0,315.0,15.0,1.9419609941349072,3.094743332540085,117.9,0.1130604288499025,0.1879474940334128,0.1845239766081871,0.0965600482800241,0.6237816764132553,0.0916824784596721,00-0034367,Nyheim Hines,2019,IND
89,380.0,3,24.0,63,76,482.0,470.0,24.0,2.258664351819833,3.5223487713421284,193.2,0.1376811594202898,0.2094474153297682,0.2170108969720888,0.115145723841376,0.8731884057971014,0.1282323580948335,00-0034367,Nyheim Hines,2020,IND
56,276.0,2,15.0,40,57,310.0,286.0,15.0,1.9602050372959376,3.337957318010336,116.6,0.109404990403071,0.1726010863005431,0.1867074856046065,0.0863991081382385,0.5950095969289827,0.0793024647695739,00-0034367,Nyheim Hines,2021,IND
24,33.0,1,2.0,30,37,241.0,190.0,11.0,1.0818671197133063,1.9254455166394584,81.4,0.0654867256637168,0.1282051282051282,0.1181742105673568,0.0617157490396927,0.4265486725663717,0.0594334112149532,00-0034367,Nyheim Hines,2022,BUF
90,315.0,4,18.0,27,32,152.0,160.0,9.0,0.8279454347914441,1.2208594705881646,97.7,0.0636182902584493,0.089535534415221,0.0939097688000524,0.0372914622178606,0.3021868787276341,0.0704784164358264,00-0034378,Ito Smith,2018,ATL
22,106.0,1,10.0,11,14,87.0,72.0,2.0,0.3083533004463237,0.5054294838601293,36.3,0.0481099656357388,0.0874848116646415,0.0799193911030428,0.0389261744966442,0.2989690721649484,0.0502213613724405,00-0034378,Ito Smith,2019,ATL
63,268.0,1,8.0,17,26,75.0,81.0,3.0,0.6491859200946077,0.9664950521164964,57.3,0.0461811722912966,0.0552901023890785,0.06943763030093,0.0184956843403205,0.1332149200710479,0.0429986492570914,00-0034378,Ito Smith,2020,ATL
1,4.0,1,1.0,0,0,0.0,0.0,0.0,0.0,0.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0445062586926286,00-0034378,Ito Smith,2021,DAL
60,336.0,1,15.0,16,17,85.0,105.0,2.0,0.4307392685607252,0.5640054641408883,60.1,0.0331384015594541,0.0654205607476635,0.0442904842460068,0.0240248728094968,0.1656920077972709,0.0447332380612123,00-0034400,Jordan Wilkins,2018,IND
51,307.0,2,12.0,7,11,43.0,32.0,1.0,0.3266352853309375,0.5131087022343646,54.0,0.0266990291262135,0.0245210727969348,0.0436062074900912,0.0160148975791433,0.1043689320388349,0.0549618320610687,00-0034400,Jordan Wilkins,2019,IND
84,308.0,1,17.0,12,16,105.0,143.0,3.0,0.4626310726310726,0.6537788609917381,61.3,0.0384615384615384,0.0850684116597263,0.0541452408437401,0.0332173362859854,0.2524038461538461,0.0544579083898937,00-0034400,Jordan Wilkins,2020,IND
13,58.0,0,2.0,6,8,29.0,44.0,1.0,0.2883597883597883,0.3667133468734018,14.7,0.0707964601769911,0.1476510067114094,0.0879898862199747,0.0475409836065573,0.2566371681415929,0.0657718120805369,00-0034400,Jordan Wilkins,2022,IND
61,245.0,5,17.0,24,26,204.0,273.0,10.0,0.635,0.8010354803181212,98.9,0.0855263157894736,0.2532467532467532,0.1120134896063688,0.0979827089337175,0.6710526315789473,0.13238207420892,00-0034414,Boston Scott,2019,PHI
80,374.0,1,16.0,25,36,212.0,181.0,8.0,1.0197009973705664,1.762676026309444,95.6,0.060200668896321,0.122132253711201,0.1044880483323479,0.0568669527896995,0.354515050167224,0.0709925591480893,00-0034414,Boston Scott,2020,PHI
87,373.0,7,24.0,13,16,83.0,96.0,3.0,0.6209615964899168,0.8983188782989772,98.6,0.0669456066945606,0.1276595744680851,0.0972255053855217,0.0486803519061583,0.3472803347280335,0.1426504629629629,00-0034414,Boston Scott,2021,PHI
54,217.0,3,12.0,5,6,15.0,20.0,0.0,0.2090384402450727,0.2750721683453724,46.2,0.0150753768844221,0.0133067198935462,0.0201910247574536,0.0046139649338665,0.0376884422110552,0.0368057104617443,00-0034414,Boston Scott,2022,PHI
20,86.0,0,5.0,4,6,52.0,43.0,2.0,0.1749874156850901,0.3237720538905397,17.8,0.0175438596491228,0.0406811731315042,0.0351414122494849,0.0220806794055201,0.1520467836257309,0.0210750651195832,00-0034414,Boston Scott,2023,PHI
8,36.0,0,3.0,0,0,0.0,0.0,0.0,0.0,0.0,3.6000000000000005,0.0,0.0,0.0,0.0,0.0,0.0265604249667994,00-0034427,David Williams,2018,JAX
89,377.0,1,15.0,1,4,5.0,8.0,0.0,0.1122807017543859,0.146947743023038,43.2,0.0209424083769633,0.0186046511627906,0.0276221433711322,0.0043140638481449,0.0261780104712041,0.100451099846533,00-0034432,Bo Scarbrough,2019,DET
6,31.0,0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0333046841426729,00-0034432,Bo Scarbrough,2020,SEA
0,0.0,0,0.0,4,6,17.0,20.0,1.0,0.1726460578559274,0.2591318656746267,5.7,0.0317460317460317,0.0355871886120996,0.0476190476190476,0.0120481927710843,0.0899470899470899,0.012590007509829,00-0034433,Nick Bawden,2019,DET
0,0.0,0,0.0,1,1,20.0,11.0,1.0,0.0285714285714285,0.06636460554371,3.0,0.0256410256410256,0.0691823899371069,0.0620680958385876,0.0687285223367697,0.5128205128205128,0.0322788896061975,00-0034433,Nick Bawden,2021,NYJ
2,4.0,1,1.0,3,3,21.0,22.0,1.0,0.0713383838383838,0.1108914102259598,11.5,0.0147058823529411,0.0369127516778523,0.0213785514205682,0.0180878552971576,0.1029411764705882,0.0311450547069656,00-0034433,Nick Bawden,2023,NYJ
50,206.0,2,14.0,15,19,135.0,152.0,5.0,0.5674032783107194,0.7857894872838771,61.1,0.0781893004115226,0.1698324022346368,0.108834812207056,0.0685627221940071,0.5555555555555556,0.0830885552654482,00-0034440,Justin Jackson,2018,LAC
29,200.0,0,9.0,9,11,22.0,38.0,0.0,0.2948563618371129,0.4264979846802464,31.200000000000003,0.04296875,0.0346715328467153,0.0601578229865771,0.0101569713758079,0.0859375,0.044498958838463,00-0034440,Justin Jackson,2019,LAC
59,270.0,0,15.0,19,24,173.0,221.0,7.0,0.6642532467532467,0.8712316015418513,65.3,0.0842105263157894,0.195575221238938,0.1098100827133681,0.0790315212425765,0.6070175438596491,0.0805119226690996,00-0034440,Justin Jackson,2020,LAC
68,364.0,2,18.0,22,25,178.0,165.0,8.0,0.6998676577291428,1.1039676984897837,86.20000000000002,0.0485436893203883,0.0935904707884288,0.076835634483095,0.0473152578415736,0.345631067961165,0.0628472272853205,00-0034440,Justin Jackson,2021,LAC
42,170.0,1,8.0,12,19,101.0,110.0,7.0,0.5669147086849683,0.8993143125173434,51.1,0.0463414634146341,0.0689655172413793,0.0750718147269256,0.0323717948717948,0.2463414634146341,0.0467135935643111,00-0034440,Justin Jackson,2022,DET
5,10.0,0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0077363453504564,00-0034449,Buddy Howell,2019,HOU
16,64.0,0,2.0,1,2,3.0,7.0,0.0,0.074074074074074,0.1841880341880342,7.7,0.028169014084507,0.0267175572519083,0.072057442695388,0.0050675675675675,0.0422535211267605,0.0427825313923769,00-0034449,Buddy Howell,2020,HOU
5,11.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0088781275221953,00-0034449,Buddy Howell,2021,LA
120,511.0,3,23.0,7,13,58.0,65.0,3.0,0.3917673227648831,0.5747592456301802,81.9,0.0302325581395348,0.0400987045033929,0.0431266149870801,0.0168997668997669,0.1348837209302325,0.0713054380191192,00-0034457,Josh Adams,2018,PHI
8,12.0,0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,0.0,0.0,0.0,0.0,0.0055964928644715,00-0034457,Josh Adams,2019,NYJ
29,157.0,2,10.0,6,8,29.0,24.0,2.0,0.2687747035573122,0.4042807323787699,36.6,0.0451977401129943,0.0379746835443038,0.0683660051872851,0.0246808510638297,0.1638418079096045,0.0927991886409736,00-0034457,Josh Adams,2020,NYJ
21,79.0,0,4.0,3,5,21.0,22.0,1.0,0.1434782608695652,0.2015386632341724,13.0,0.0746268656716417,0.1506849315068493,0.1036928758270503,0.0498812351543943,0.3134328358208955,0.0993579944970957,00-0034509,Keith Ford,2018,BUF
0,0.0,0,0.0,2,3,37.0,14.0,1.0,0.0868055555555555,0.2653015839255329,5.7,0.0277777777777777,0.0382513661202185,0.0844573643410852,0.0508940852819807,0.3425925925925926,0.0218826781326781,00-0034532,Jordan Franks,2018,CIN
11,49.0,0,3.0,2,2,19.0,19.0,2.0,0.0526315789473684,0.0789473684210526,8.8,0.0206185567010309,0.0457831325301204,0.0309278350515463,0.0229468599033816,0.1958762886597938,0.0253222836095764,00-0034565,Detrez Newsome,2018,LAC
16,116.0,1,2.0,6,9,57.0,52.0,1.0,0.2190605281790692,0.3773175118054929,29.3,0.0289389067524115,0.049618320610687,0.051323124207765,0.0287153652392947,0.1832797427652733,0.04387541179994,00-0034578,Reggie Bonnafon,2019,CAR
12,69.0,0,4.0,2,2,18.0,20.0,2.0,0.0555555555555555,0.0773247496423462,16.700000000000003,0.0307692307692307,0.0647249190938511,0.0417822614543926,0.035225048923679,0.2769230769230769,0.0905443504662763,00-0034578,Reggie Bonnafon,2020,CAR
1,4.0,0,0.0,2,2,12.0,9.0,1.0,0.0465116279069767,0.0755685468328408,3.6,0.0444444444444444,0.0666666666666666,0.0728522336769759,0.047808764940239,0.2666666666666666,0.0582147477360931,00-0034578,Reggie Bonnafon,2021,CAR
3,8.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0125470514429109,00-0034578,Reggie Bonnafon,2022,WAS
2,8.0,0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0106980476063118,00-0034597,Ryan Nall,2019,CHI
3,0.0,0,0.0,8,9,67.0,47.0,5.0,0.2369037025641001,0.4032742979459759,20.7,0.0384615384615384,0.0839285714285714,0.0665320866978325,0.0469187675070028,0.2863247863247863,0.0395324853901684,00-0034597,Ryan Nall,2020,CHI
1,4.0,0,0.0,1,1,4.0,0.0,0.0,0.032258064516129,0.0626728110599078,1.7999999999999998,0.0169491525423728,0.0,0.0320627329629369,0.011142061281337,0.0677966101694915,0.0141553947782321,00-0034597,Ryan Nall,2021,CHI
18,118.0,1,7.0,7,10,60.0,64.0,4.0,0.3412656753607002,0.5270907741535364,26.800000000000004,0.0408163265306122,0.0812182741116751,0.0686825382732334,0.0369458128078817,0.2448979591836734,0.0429721322515473,00-0034614,Godwin Igwebuike,2021,DET
3,4.0,0,0.0,1,1,3.0,0.0,0.0,0.0357142857142857,0.0613781200212426,1.7000000000000002,0.0344827586206896,0.0,0.0606460710165363,0.0163934426229508,0.1034482758620689,0.0203788060417166,00-0034614,Godwin Igwebuike,2022,SEA
6,29.0,0,0.0,3,5,5.0,5.0,0.0,0.113170731707317,0.2069095302672468,6.4,0.0259067357512953,0.0072886297376093,0.0484170971560619,0.0026609898882384,0.0259067357512953,0.011300233067307,00-0034621,Shaun Wilson,2018,TB
11,26.0,0,2.0,0,1,0.0,0.0,0.0,0.04,0.06625,2.6000000000000005,0.0163934426229508,0.0,0.0274782505770255,0.0,0.0,0.0172345220734455,00-0034654,Dalyn Dawkins,2019,TEN
14,34.0,0,5.0,5,8,41.0,48.0,1.0,0.2288109756097561,0.3143818141544653,12.5,0.0368663594470046,0.0730593607305936,0.0502069465779143,0.027027027027027,0.1889400921658986,0.0235768984118601,00-0034679,Mark Walton,2018,CIN
53,201.0,0,11.0,15,21,89.0,106.0,3.0,0.5998135851077028,0.8244157799897114,42.0,0.0864197530864197,0.172077922077922,0.1211714798498939,0.0580560991519895,0.3662551440329218,0.0872419093515018,00-0034679,Mark Walton,2019,MIA
60,208.0,2,14.0,20,23,103.0,121.0,5.0,0.7523850754689794,1.0999678701955522,63.1,0.0464646464646464,0.0962609387430389,0.0674853587394426,0.0357142857142857,0.2080808080808081,0.0643247431087913,00-0034681,Chase Edmonds,2018,ARI
60,303.0,4,12.0,12,21,105.0,105.0,5.0,0.693983748016006,1.065323825565477,82.8,0.0573770491803278,0.0929203539823008,0.0874725382446388,0.0418827283605903,0.2868852459016393,0.0986442374133288,00-0034681,Chase Edmonds,2019,ARI
97,448.0,1,22.0,53,67,402.0,326.0,21.0,1.9566882439706463,3.2858841184443497,168.0,0.1165217391304347,0.1759309228278467,0.1989166869079426,0.0980009751340809,0.6991304347826087,0.1087392717057826,00-0034681,Chase Edmonds,2020,ARI
116,592.0,2,32.0,43,53,311.0,324.0,11.0,1.615420861466304,2.504053784517948,143.3,0.1277108433734939,0.1963636363636363,0.1973415318524569,0.0914168136390358,0.7493975903614458,0.1173263030342727,00-0034681,Chase Edmonds,2021,ARI
68,245.0,2,8.0,16,24,157.0,113.0,7.0,0.6798918070123003,1.1598668363957096,74.2,0.0519480519480519,0.0724358974358974,0.0876900876900876,0.0418443496801705,0.3398268398268398,0.0628664384722269,00-0034681,Chase Edmonds,2022,DEN
49,176.0,0,8.0,14,17,81.0,111.0,5.0,0.5214071167766489,0.7260887318110482,39.7,0.0394431554524361,0.0728824688115561,0.0536867819324203,0.0255439924314096,0.1879350348027842,0.0359686157971986,00-0034681,Chase Edmonds,2023,TB
85,419.0,2,18.0,9,12,75.0,73.0,3.0,0.3801588149414237,0.5784061024200091,70.4,0.0364741641337386,0.0675925925925925,0.0563978238534539,0.0300721732157177,0.2279635258358662,0.068699012451696,00-0034750,Rashaad Penny,2018,SEA
65,370.0,3,16.0,8,11,83.0,91.0,3.0,0.3778079471872485,0.6261270496829017,75.3,0.0411985018726591,0.0885214007782101,0.0699743676904278,0.0370535714285714,0.3108614232209737,0.0886195127692126,00-0034750,Rashaad Penny,2019,SEA
11,34.0,0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,3.4000000000000004,0.0,0.0,0.0,0.0,0.0,0.0149463689115526,00-0034750,Rashaad Penny,2020,SEA
119,749.0,6,28.0,6,8,48.0,62.0,3.0,0.2783497783497783,0.3763571907607975,121.7,0.0293040293040293,0.0706150341685649,0.039244965560755,0.0225882352941176,0.1758241758241758,0.1369570110285843,00-0034750,Rashaad Penny,2021,SEA
57,346.0,2,15.0,4,5,16.0,28.0,2.0,0.1683211424590734,0.2046994439428319,52.2,0.0316455696202531,0.0610021786492374,0.0403361107453871,0.0122605363984674,0.1012658227848101,0.1106635573457706,00-0034750,Rashaad Penny,2022,SEA
11,33.0,0,1.0,1,1,5.0,6.0,0.0,0.0454545454545454,0.0648001756697408,4.800000000000001,0.0121951219512195,0.0258620689655172,0.0172482965038527,0.0082918739635157,0.0609756097560975,0.0192369349150368,00-0034750,Rashaad Penny,2023,PHI
192,996.0,8,47.0,20,29,149.0,181.0,5.0,0.9816833619971964,1.593354489904781,194.5,0.0505226480836236,0.0947148090005232,0.0819491097401144,0.0349683172964092,0.259581881533101,0.1309905444357641,00-0034791,Nick Chubb,2018,CLE
299,1513.0,8,63.0,36,49,278.0,318.0,13.0,1.4555492777465404,2.076732196389496,257.1,0.0907407407407407,0.1706924315619968,0.1312949425452113,0.0712272610812195,0.5148148148148148,0.1936839884889485,00-0034791,Nick Chubb,2019,CLE
190,1067.0,12,56.0,16,18,150.0,133.0,6.0,0.5672204622862518,0.994496165910664,207.7,0.0472440944881889,0.126546146527117,0.0828392632961197,0.0529474055771267,0.3937007874015748,0.1820620255605617,00-0034791,Nick Chubb,2020,CLE
228,1259.0,8,61.0,20,25,174.0,183.0,9.0,0.8591013697336685,1.2907743041420972,215.3,0.0591016548463357,0.125514403292181,0.091773128689119,0.0575016523463317,0.4113475177304964,0.1868534333125043,00-0034791,Nick Chubb,2021,CLE
302,1525.0,12,69.0,27,37,239.0,259.0,12.0,1.2568582165427515,1.8824576343641888,281.4,0.0685185185185185,0.162586315128688,0.1027777777777777,0.0644204851752021,0.4425925925925926,0.204595026901265,00-0034791,Nick Chubb,2022,CLE
28,170.0,0,8.0,4,4,21.0,20.0,1.0,0.1379310344827586,0.209024211298606,23.1,0.0579710144927536,0.124223602484472,0.088061494114821,0.0539845758354755,0.3043478260869565,0.1436031331592689,00-0034791,Nick Chubb,2023,CLE
36,191.0,1,10.0,9,11,56.0,76.0,2.0,0.469307986699291,0.6324512789670653,37.7,0.0384615384615384,0.0811099252934898,0.0526563364692861,0.033214709371293,0.1958041958041958,0.0628815425159288,00-0034799,Kalen Ballage,2018,MIA
74,135.0,3,10.0,14,24,63.0,87.0,4.0,0.6419059073503874,0.9023149010569336,51.8,0.0544217687074829,0.0770593445527015,0.0799646832931765,0.0222300635144671,0.1428571428571428,0.0573605297543906,00-0034799,Kalen Ballage,2019,MIA
91,303.0,3,25.0,29,37,166.0,213.0,5.0,0.9860325791621878,1.367182479268282,93.9,0.0878859857482185,0.1533477321814254,0.1267724250627802,0.0594343000358037,0.3942992874109263,0.0962760939999179,00-0034799,Kalen Ballage,2020,LAC
12,36.0,0,2.0,2,7,8.0,10.0,0.0,0.1918626875769732,0.2801963923895826,6.4,0.0226537216828478,0.0101729399796541,0.0347524107924821,0.0040506329113924,0.0258899676375404,0.0092874764185169,00-0034799,Kalen Ballage,2021,PIT
27,74.0,0,6.0,2,3,27.0,27.0,1.0,0.1175523349436392,0.1613633330664318,12.1,0.02803738317757,0.0718085106382978,0.0359569642199764,0.0347490347490347,0.2523364485981308,0.0387348741916896,00-0034808,John Kelly,2018,LA
3,9.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0085927057475654,00-0034808,John Kelly,2019,LA
2,13.0,0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0156513363833373,00-0034808,John Kelly,2021,CLE
23,44.0,1,2.0,7,9,33.0,42.0,2.0,0.2468623481781376,0.3417932617088389,20.700000000000003,0.0381355932203389,0.072041166380789,0.0527287593870406,0.0173046670162559,0.1398305084745762,0.0353194103194103,00-0034816,Ronald Jones,2018,TB
172,724.0,6,34.0,31,40,309.0,294.0,12.0,1.0441228069689648,1.6035168754143865,166.3,0.0634920634920634,0.154899894625922,0.0989343835485834,0.0602691632533645,0.4904761904761904,0.1035569282885396,00-0034816,Ronald Jones,2019,TB
192,978.0,7,48.0,28,42,165.0,157.0,2.0,1.123000905276889,1.7683617487267067,186.3,0.0779220779220779,0.1024135681669928,0.1230191036161185,0.042362002567394,0.3061224489795918,0.131660777385159,00-0034816,Ronald Jones,2020,TB
101,428.0,4,25.0,10,13,64.0,77.0,2.0,0.342854526167069,0.4821112930032021,79.2,0.019756838905775,0.0332900994379593,0.0274072598439949,0.0132313417407483,0.0972644376899696,0.0461920703612546,00-0034816,Ronald Jones,2021,TB
17,70.0,1,4.0,1,1,22.0,23.0,1.0,0.027027027027027,0.0372230049955168,16.2,0.0055865921787709,0.0284301606922126,0.0077373179870319,0.0156028368794326,0.1229050279329608,0.0313285631405917,00-0034816,Ronald Jones,2022,KC
130,521.0,5,30.0,14,20,72.0,59.0,2.0,0.4585947133974061,0.7170926410622601,101.3,0.0390625,0.0392809587217043,0.0617041699066874,0.0213143872113676,0.140625,0.0860501860314979,00-0034838,Royce Freeman,2018,DEN
132,496.0,3,22.0,43,50,256.0,259.0,10.0,1.633256814752491,2.4464313692764765,142.2,0.0992063492063492,0.1522633744855967,0.150853816824856,0.0752719788297559,0.5079365079365079,0.1234010795424961,00-0034838,Royce Freeman,2019,DEN
35,170.0,0,10.0,12,13,81.0,63.0,4.0,0.3655644683413961,0.59555047330766,37.1,0.0340314136125654,0.0623145400593471,0.0560287224567762,0.0335960182496889,0.2120418848167539,0.0470907798537774,00-0034838,Royce Freeman,2020,DEN
56,169.0,0,8.0,10,16,77.0,75.0,4.0,0.4218863437903685,0.6164560006350239,34.6,0.0421052631578947,0.0609260763606823,0.0614149753468638,0.0332757130509939,0.2026315789473684,0.0426497053965436,00-0034838,Royce Freeman,2021,HOU
41,117.0,0,7.0,6,8,33.0,39.0,0.0,0.2168832041790299,0.3109695820916467,19.0,0.0551724137931034,0.1018276762402088,0.0788876529477196,0.0379746835443038,0.2275862068965517,0.0647668393782383,00-0034838,Royce Freeman,2022,HOU
77,319.0,2,17.0,1,2,13.0,14.0,1.0,0.0805152979066022,0.1190387372943685,46.2,0.0069444444444444,0.0134744947064485,0.0104166666666666,0.0065722952477249,0.0451388888888888,0.0594808940158615,00-0034838,Royce Freeman,2023,LA
261,1307.0,11,50.0,91,121,721.0,768.0,30.0,3.2816522208648258,4.998267615999351,385.8,0.2075471698113207,0.3490909090909091,0.3146136886296269,0.163677639046538,1.236706689536878,0.2657573878900599,00-0034844,Saquon Barkley,2018,NYG
217,1003.0,6,45.0,52,73,438.0,438.0,14.0,1.9345965274796348,3.0293815467916936,244.1,0.1439842209072978,0.2943548387096774,0.2280495624346726,0.1250713877784123,0.863905325443787,0.1959414984989324,00-0034844,Saquon Barkley,2019,NYG
19,34.0,0,1.0,6,9,60.0,55.0,3.0,0.2307692307692307,0.4440962329851218,15.400000000000002,0.1111111111111111,0.2806122448979591,0.222633744855967,0.1153846153846153,0.7407407407407407,0.1011826544021025,00-0034844,Saquon Barkley,2020,NYG
162,593.0,2,27.0,41,57,263.0,298.0,13.0,1.7012852720405278,2.5569452496424905,148.6,0.1252747252747252,0.2504201680672269,0.1946840969414333,0.0992078460958129,0.578021978021978,0.1716847286087298,00-0034844,Saquon Barkley,2021,NYG
